AppraisedValue,lat,long,SqFtLot
566000.0,47.67570495605469,-122.35565948486328,5000
799000.0,47.61842346191406,-122.2259750366211,9520
337000.0,47.71067810058594,-122.28338623046876,7680
142000.0,47.49787521362305,-122.34949493408205,5947
496000.0,47.65458297729492,-122.3415985107422,4946
600000.0,47.66534423828125,-122.33975219726562,3425
817000.0,47.59550094604492,-122.17495727539062,16200
577000.0,47.58716583251953,-122.1703109741211,11668
363000.0,47.60238265991211,-122.30352020263672,1078
116000.0,47.30092239379883,-122.2278060913086,3690
180000.0,47.48324584960938,-122.20951080322266,11000
260000.0,47.7186164855957,-122.30056762695312,1200
261000.0,47.52495956420898,-122.3656234741211,1604
214000.0,47.32845687866211,-122.32754516601562,9936
235000.0,47.38831329345703,-122.46781158447266,3758
160000.0,47.47779083251953,-122.2855987548828,6030
280000.0,47.73070907592773,-122.33204650878906,6000
571000.0,47.58366012573242,-122.19307708740234,7650
710000.0,47.517066955566406,-122.39201354980469,8400
272000.0,47.54396057128906,-122.27356719970705,1212
229000.0,47.45905685424805,-122.34545135498048,7620
175000.0,47.28616333007813,-122.2195281982422,8775
506000.0,47.61922073364258,-122.30689239501952,1249
272000.0,47.7732048034668,-122.2587890625,9757
520000.0,47.70050430297852,-122.3626708984375,5002
183000.0,47.28083419799805,-122.2981414794922,14705
766000.0,47.52580261230469,-122.39313507080078,5000
190000.0,47.45432662963867,-122.28362274169922,13775
156000.0,47.48828887939453,-122.31417083740234,6714
314000.0,47.71638107299805,-122.32788848876952,8283
287000.0,47.71119689941406,-122.33104705810548,1550
227000.0,47.40636444091797,-122.28977966308594,10271
293000.0,47.76948165893555,-122.35614013671876,7500
384000.0,47.75017929077149,-122.29042053222656,12841
197000.0,47.52936935424805,-121.8351058959961,21779
277000.0,47.50230407714844,-122.36615753173828,8100
519000.0,47.5892333984375,-122.08413696289062,21567
327000.0,47.31819534301758,-122.26802825927734,39251
233000.0,47.38793182373047,-122.27938842773438,15767
194000.0,47.49461364746094,-122.29759216308594,25264
231000.0,47.72019958496094,-122.30838775634766,7628
366000.0,47.39147567749024,-122.01273345947266,121968
231000.0,47.52741241455078,-122.2711944580078,1796
377000.0,47.69088363647461,-122.37335968017578,4200
446000.0,47.72267532348633,-122.33352661132812,7407
864000.0,47.73990249633789,-122.12254333496094,50270
417000.0,47.7401008605957,-122.2499008178711,13600
202000.0,47.53506088256836,-122.27619934082031,6000
647000.0,47.7083854675293,-122.27659606933594,6200
297000.0,47.74945068359375,-122.34162139892578,7200
122000.0,47.48828887939453,-122.31437683105469,6714
668000.0,40.916847735643394,-96.88504815101624,7316
393000.0,47.69358444213867,-122.37179565429688,8808
517000.0,47.65339279174805,-122.3397445678711,1650
336000.0,46.86026483774185,-96.75557121634485,1121
583000.0,47.6683464050293,-122.36051940917969,1669
255000.0,47.65678405761719,-122.34416961669922,1429
322000.0,47.71847534179688,-122.31375122070312,2218
253000.0,47.54827117919922,-122.27743530273438,1343
347000.0,47.7626838684082,-122.33348083496094,8589
274000.0,47.317054748535156,-122.18782043457031,43995
310000.0,47.76260757446289,-122.3364715576172,7314
520000.0,47.70050430297852,-122.36234283447266,5002
685000.0,47.68981170654297,-122.28781127929688,7400
363000.0,47.44316482543945,-122.3455581665039,25455
330000.0,45.29343031346798,-93.90649527311324,2372
288000.0,47.59215545654297,-122.30224609375,962
851000.0,47.60968017578125,-122.15650939941406,20106
250000.0,47.48047637939453,-122.27020263671876,11385
497000.0,47.57705307006836,-122.41676330566406,6330
320000.0,47.71838760375977,-122.3134765625,2113
657000.0,47.55572509765625,-122.22900390625,14243
290000.0,47.73711395263672,-122.3509521484375,7564
203000.0,47.51127243041992,-122.26168823242188,4000
544000.0,47.66730499267578,-122.17780303955078,10492
644000.0,47.616920471191406,-122.20745849609376,8570
324000.0,47.69331741333008,-122.29210662841795,5500
446000.0,47.7636833190918,-122.25665283203124,14500
369000.0,47.76381301879883,-122.35039520263672,8162
341000.0,47.7730712890625,-122.35546875,8208
445000.0,47.728721618652344,-122.20733642578124,5060
458000.0,47.69792938232422,-122.12132263183594,9545
224000.0,47.47004318237305,-122.27979278564452,39808
263000.0,47.35931015014648,-122.28631591796876,8680
494000.0,47.61466598510742,-122.2889175415039,3300
219000.0,47.30157470703125,-122.37140655517578,7480
266000.0,47.30563354492188,-122.3598861694336,6881
245000.0,47.42013168334961,-122.20677185058594,9912
207000.0,47.28113555908203,-122.24754333496094,4423
334000.0,47.58753204345703,-122.2939453125,4480
533000.0,47.71699905395508,-122.16148376464844,4773
567000.0,47.77521133422852,-122.27437591552734,10300
315000.0,47.37352752685547,-122.13455963134766,6450
493000.0,47.72356414794922,-122.10775756835938,8019
125000.0,47.51021957397461,-122.36164855957031,3200
704000.0,47.57345581054688,-122.403076171875,8205
264000.0,47.43127059936523,-122.28958129882812,7329
254000.0,47.320274353027344,-122.18737030029295,6795
398000.0,47.77435684204102,-122.3656005859375,7565
582000.0,47.63086318969727,-122.11776733398438,7762
274000.0,47.49910354614258,-122.16375732421876,9750
251000.0,47.37355422973633,-122.21509552001952,7500
482000.0,47.4281120300293,-122.33905029296876,15000
663000.0,47.639686584472656,-122.12015533447266,8436
368000.0,47.75501251220703,-122.34076690673828,3355
424000.0,47.50416564941406,-122.14364624023438,8367
183000.0,47.28667068481445,-122.19702911376952,8580
568000.0,47.56216430664063,-122.01446533203124,6499
223000.0,47.539634704589844,-122.29793548583984,6201
735000.0,47.54790115356445,-122.22612762451172,11039
245000.0,47.53943252563477,-122.27994537353516,5179
166000.0,47.33147430419922,-122.34139251708984,9600
337000.0,47.75393676757813,-122.35427856445312,8913
225000.0,47.49407196044922,-122.16944122314452,7810
276000.0,47.53809356689453,-122.27572631835938,7656
603000.0,47.68601989746094,-122.2963409423828,7200
642000.0,47.67217636108398,-122.39122009277344,3118
370000.0,47.58834457397461,-122.15785217285156,7350
299000.0,47.32850646972656,-122.3075180053711,15200
252000.0,47.255760192871094,-122.01004028320312,52863
538000.0,47.65339279174805,-122.39340209960938,4980
260000.0,47.47715759277344,-122.14920043945312,11200
694000.0,47.73152542114258,-122.05845642089844,13129
856000.0,47.64578247070313,-122.15723419189452,35034
227000.0,47.259849548339844,-122.25623321533205,6201
354000.0,47.75922775268555,-122.35526275634766,7363
408000.0,47.56831741333008,-122.17786407470705,9975
679000.0,47.62542343139648,-122.2000503540039,11433
462000.0,47.63458251953125,-122.11741638183594,7210
800000.0,47.74798965454102,-122.13961791992188,42936
733000.0,47.633132,-122.129005,10500
487000.0,47.59222412109375,-122.20013427734376,9570
715000.0,47.6219367980957,-122.19762420654295,14803
247000.0,47.75228881835938,-122.08042907714844,10125
225000.0,47.40308380126953,-122.19662475585938,9142
216000.0,47.262104,-122.24971699999999,8680
294000.0,47.7579116821289,-122.21639251708984,8141
261000.0,47.51313400268555,-122.2632064819336,4000
233000.0,47.452110290527344,-122.5111083984375,4831
368000.0,47.67211151123047,-122.1853256225586,7904
364000.0,47.75802612304688,-122.30059814453124,8269
311000.0,47.54858779907226,-122.29656219482422,3898
256000.0,47.3118896484375,-122.02088928222656,7202
328000.0,47.45499038696289,-122.3311538696289,9000
488000.0,47.72722244262695,-122.22785949707031,5804
241000.0,47.41427993774414,-122.1825942993164,6366
334000.0,47.76529312133789,-122.2009735107422,26000
301000.0,47.75785827636719,-122.31930541992188,7236
324000.0,47.69229125976562,-122.3641586303711,4950
268000.0,47.43495178222656,-122.17003631591795,7700
192000.0,47.43362045288086,-122.292236328125,6775
544000.0,47.56993865966797,-122.22732543945312,8630
177000.0,47.37276840209961,-122.1682357788086,9736
407000.0,47.51059341430664,-122.15909576416016,7634
342000.0,47.73786926269531,-122.17840576171876,7511
942000.0,47.6530876159668,-122.1544189453125,35090
306000.0,41.389893516898155,-95.9592642635107,1064
255000.0,47.76979064941406,-122.33409118652344,8079
265000.0,47.47829055786133,-122.1431121826172,9548
442000.0,47.66804122924805,-122.1823272705078,8550
616000.0,47.73974990844727,-122.20726776123048,9631
312000.0,47.74531173706055,-122.29706573486328,7040
538000.0,47.68603134155274,-122.19938659667969,6030
588000.0,47.56184768676758,-122.16487121582031,8500
574000.0,47.73602294921875,-122.23233795166016,4762
424000.0,47.47089385986328,-122.16730499267578,13600
188000.0,47.37910461425781,-122.16918182373048,7912
257000.0,47.28100967407226,-122.33287048339844,9686
317000.0,47.479011,-121.77565,15998
352000.0,47.7727165222168,-122.29708099365234,10791
597000.0,47.77710342407226,-122.3863525390625,7885
195000.0,47.48510360717773,-122.34354400634766,7200
682000.0,47.61579513549805,-122.28887939453124,5458
213000.0,47.47307968139648,-122.32579040527344,9088
359000.0,47.72430038452149,-122.2028350830078,67518
466000.0,47.59313583374024,-122.2899932861328,4680
224000.0,47.52425765991211,-122.3489227294922,4760
218000.0,47.26593017578125,-122.2446517944336,5401
399000.0,47.57334899902344,-122.38703918457031,1227
388000.0,47.43596267700195,-122.10790252685548,7379
260000.0,47.36348342895508,-122.28305053710938,8740
168000.0,47.33607482910156,-122.28677368164062,8820
195000.0,47.330955505371094,-122.28562927246094,7420
707000.0,47.60482788085938,-122.05999755859376,6152
304000.0,47.31271743774414,-122.34413146972656,8258
261000.0,47.44076156616211,-122.12965393066406,6426
286000.0,47.38079452514648,-122.2094955444336,10393
292000.0,47.40356826782226,-122.21155548095705,6053
659000.0,47.62820053100586,-122.30689239501952,4320
355000.0,47.71288681030274,-122.23174285888672,5160
763000.0,47.58729553222656,-122.07867431640624,14968
358000.0,47.54890823364258,-122.37732696533205,6400
308000.0,47.59639358520508,-122.30033111572266,5040
384000.0,47.4385871887207,-122.14344787597656,15000
316000.0,47.33430099487305,-122.19171142578124,5000
239000.0,47.42063462734222,-122.19937071204184,9600
189000.0,47.45819854736328,-122.1822738647461,9012
710000.0,47.72387313842773,-122.09302520751952,26879
238000.0,47.46139144897461,-122.17354583740234,8140
221000.0,47.45836639404297,-122.17455291748048,8418
274000.0,47.49658203125,-122.15435028076172,15130
286000.0,47.37067031860352,-122.0530014038086,7910
360000.0,47.37063598632813,-122.06033325195312,15360
379000.0,47.71148300170898,-122.19959259033205,10430
240000.0,47.2832260131836,-122.2158432006836,7340
141000.0,47.28982543945313,-122.21917724609376,7420
502000.0,47.58976745605469,-122.11677551269531,5225
181000.0,47.34305953979492,-122.1025619506836,24132
339000.0,47.467998,-122.06586399999999,14322
708000.0,47.60400772094727,-122.05486297607422,25112
382000.0,47.52131271362305,-122.38001251220705,4500
349000.0,47.36772918701172,-122.1281280517578,10572
222000.0,47.35421752929688,-122.13956451416016,10260
336100.0,47.71509552001953,-122.36288452148438,7215
329000.0,47.39169311523438,-122.18521881103516,6159
206000.0,47.479270935058594,-122.3019561767578,8305
198000.0,47.37913513183594,-122.28883361816406,7155
497000.0,47.61564254760742,-122.13603973388672,9125
370000.0,47.41907119750977,-122.21263885498048,9201
202000.0,47.29163360595703,-122.18368530273438,9200
402000.0,47.33631134033203,-122.24951171875,67131
220300.0,47.38346481323242,-122.2219009399414,27978
271000.0,47.56641387939453,-122.29337310791016,3700
465000.0,47.671669006347656,-122.16087341308594,35111
784000.0,47.75144577026367,-122.09139251708984,29274
932000.0,47.62994003295898,-122.21920013427734,12239
375000.0,47.773681640625,-122.35958862304688,6790
611000.0,47.50410461425781,-122.2260284423828,7900
215000.0,47.31853866577149,-122.18035125732422,7208
633000.0,47.56048965454102,-122.12238311767578,9018
813000.0,47.56061553955078,-122.2826919555664,5000
757000.0,47.63600158691406,-122.16680908203124,12150
552000.0,47.60022354125977,-122.14749908447266,7200
744000.0,47.67484664916992,-122.19688415527344,7701
370000.0,47.4000473022461,-122.20381927490234,5254
248000.0,47.74628829956055,-122.33140563964844,7056
923000.0,47.64682006835938,-122.18453216552734,39167
294000.0,47.75527954101562,-122.07261657714844,8400
864000.0,47.741432189941406,-122.08284759521484,39856
350000.0,47.5052490234375,-122.15414428710938,3200
554000.0,47.57070922851562,-122.13029479980469,9625
433000.0,47.36585998535156,-122.039306640625,9324
334000.0,47.4248046875,-122.15145111083984,6032
769000.0,47.72605514526367,-122.17208862304688,10560
480000.0,47.6390495300293,-122.35597229003906,5400
514000.0,47.30913162231445,-122.08818817138672,100830
237000.0,47.37008666992188,-122.09243774414062,8234
221000.0,47.48602676391602,-122.24154663085938,7140
592000.0,47.657203674316406,-122.3603744506836,7500
621000.0,47.63606262207031,-122.04141998291016,10783
508000.0,47.76948928833008,-122.36727142333984,10296
247000.0,47.4421272277832,-122.27388763427734,9891
210000.0,47.49980163574219,-122.36612701416016,6000
265000.0,47.37275695800781,-122.12806701660156,5000
689000.0,47.72959518432617,-122.08248901367188,35001
553000.0,47.63434219360352,-122.36997985839844,3600
92000.0,47.37704849243164,-122.24038696289062,7200
258000.0,47.37405395507813,-122.1141586303711,9420
346000.0,47.77532196044922,-122.36343383789062,8978
687000.0,47.58073806762695,-121.99771118164062,12690
312000.0,47.29113388061523,-122.35953521728516,8546
206000.0,47.31735229492188,-122.40062713623048,9252
217000.0,47.45869064331055,-122.2752456665039,8400
432000.0,47.60289001464844,-122.30745697021484,3200
808000.0,47.76251983642578,-122.06790924072266,35000
496000.0,47.49498748779297,-122.1435775756836,5024
401000.0,47.54118347167969,-122.16864776611328,9861
451000.0,47.61984634399414,-122.03868865966795,8048
513000.0,47.7159538269043,-122.25064849853516,12042
378000.0,47.696258,-122.32345500000001,5148
162000.0,47.3575668334961,-122.17918395996094,10125
291000.0,47.45716094970703,-122.3257064819336,7210
240000.0,47.273170471191406,-122.30296325683594,8443
226000.0,47.32806015014648,-122.0100326538086,7200
354000.0,47.7741813659668,-122.2952117919922,10289
345000.0,47.507568359375,-122.2374038696289,10050
230000.0,47.26926040649414,-122.29833984375,6713
269000.0,47.423545837402344,-122.20135498046876,9661
265000.0,47.75909423828125,-122.32899475097656,11915
263000.0,47.30982208251953,-122.2233428955078,4807
391000.0,47.745684999999995,-122.32482900000001,9521
276000.0,47.32165908813477,-122.39441680908205,7700
315000.0,47.7286605834961,-122.21058654785156,8475
339000.0,47.738327000000005,-121.978187,9600
163000.0,47.485694885253906,-122.2627944946289,7230
306000.0,47.48782348632813,-122.2291030883789,18000
279000.0,47.47604751586914,-122.15470886230469,9680
558000.0,47.57782745361328,-122.21372985839844,3089
675000.0,47.5865364074707,-121.99994659423828,19660
299000.0,47.76930236816406,-122.32598114013672,8777
384000.0,47.56675338745117,-122.14200592041016,12600
660000.0,47.562702,-122.11596599999999,16450
210000.0,47.36944580078125,-122.15445709228516,7155
261000.0,47.51239395141602,-122.15657043457031,9945
278000.0,47.76943969726562,-122.3341827392578,8138
288000.0,47.54238510131836,-122.37608337402344,4560
373000.0,47.51751327514648,-122.1934814453125,8790
491000.0,47.609840393066406,-122.30929565429688,5445
518000.0,47.71352005004883,-122.35990142822266,7213
678000.0,47.55051803588867,-122.22091674804688,9897
326000.0,47.71845626831055,-122.22608947753906,7125
228000.0,47.35457229614258,-122.04090881347656,9018
333000.0,47.34956741333008,-122.03802490234376,5246
614000.0,47.674293518066406,-122.01236724853516,28109
480000.0,47.73567581176758,-122.2220687866211,4658
664000.0,47.67844009399414,-122.35052490234376,4356
324000.0,47.72950744628906,-122.20558166503906,7638
435000.0,47.53242492675781,-122.03931427001952,13815
760000.0,47.71120834350586,-122.1032485961914,14273
216000.0,47.44718933105469,-122.19369506835938,11100
396000.0,47.49606704711914,-122.15704345703124,5531
191000.0,47.28448104858398,-122.20834350585938,7276
277000.0,47.77341079711914,-122.3366928100586,9119
464000.0,47.265403747558594,-122.06623840332031,124146
786000.0,47.01956176757813,-122.85881805419922,7184
248000.0,47.49653625488281,-122.18082427978516,12390
231000.0,47.45989990234375,-122.16455841064452,7210
378000.0,47.72430419921875,-122.32109832763672,9030
556000.0,47.45542907714844,-122.15206909179688,10318
233000.0,47.45580673217773,-122.16414642333984,7704
374000.0,47.44683456420898,-122.1341781616211,9600
260000.0,47.47209548950195,-122.1885986328125,3926
204000.0,47.21730422973633,-121.96405792236328,16800
485000.0,47.52342224121094,-122.38555908203124,6000
290000.0,47.429466247558594,-122.44733428955078,15600
388000.0,47.65942001342773,-122.34121704101562,4376
618000.0,47.73550415039063,-122.23346710205078,5947
486000.0,47.583534240722656,-122.38955688476562,5640
638000.0,47.65960311889648,-122.19950103759766,8470
371000.0,47.72501754760742,-122.2207489013672,7205
424000.0,47.56473922729492,-121.90316009521484,18533
353000.0,47.76646423339844,-122.31761932373048,9278
425000.0,47.77637481689453,-122.264892578125,8775
364000.0,47.72312927246094,-122.1722640991211,7665
389000.0,47.71372698247433,-122.16497808694841,7875
341000.0,47.61621856689453,-122.05030822753906,9504
720000.0,47.70622253417969,-122.10164642333984,7908
936000.0,47.59914779663086,-122.20284271240234,19849
729000.0,47.54072952270508,-122.21549987792969,11250
622000.0,47.51879501342773,-122.03660583496094,6638
312000.0,47.43414688110352,-122.16168212890624,7210
740000.0,47.54647445678711,-122.14039611816406,8850
269000.0,47.76666641235352,-122.26455688476562,8300
367000.0,29.04405975341797,-81.92857360839844,9037
784000.0,47.51834487915039,-122.3868637084961,20720
624000.0,47.55215072631836,-122.16002655029295,8757
662000.0,47.71343612670898,-122.36316680908205,9450
298000.0,47.74386978149414,-122.32476043701172,8151
517000.0,47.618812561035156,-122.14114379882812,10410
521000.0,47.6700210571289,-122.0496063232422,37424
318000.0,47.77531433105469,-122.35325622558594,8844
365000.0,47.76987075805664,-122.29796600341795,7203
297000.0,47.48759078979492,-122.16484832763672,1276
361000.0,47.74886322021485,-122.3261947631836,6144
386000.0,47.67637252807617,-122.2852554321289,5304
366000.0,47.57510375976562,-122.39434051513672,6655
400000.0,47.774837,-122.158226,3346
477000.0,47.65182495117188,-122.3710708618164,4800
350000.0,47.77474975585938,-122.38124084472656,10238
347000.0,47.767818,-122.275077,13508
620000.0,47.68060684204102,-122.28643035888672,5900
303000.0,47.350486755371094,-122.0246353149414,4950
526000.0,47.48375701904297,-122.1637954711914,5783
221000.0,47.508018493652344,-122.3138427734375,40050
280000.0,47.51327514648438,-122.16038513183594,8363
314000.0,47.43885040283203,-122.34307861328124,8740
297000.0,47.32914733886719,-122.20699310302734,7287
568000.0,47.57482147216797,-122.02047729492188,7224
210000.0,47.49433135986328,-122.3433609008789,7864
208000.0,47.26433563232422,-122.28754425048828,6000
572000.0,47.69500350952149,-122.13072967529295,6117
319000.0,47.39157104492188,-122.30403900146484,5221
163000.0,47.30538558959961,-122.2706069946289,11970
724000.0,47.70356750488281,-122.11150360107422,6976
333000.0,47.68995666503906,-122.31189727783205,2715
240000.0,47.32951354980469,-122.2130355834961,7824
201000.0,47.3773307800293,-122.28250885009766,10988
285000.0,47.51158905029297,-122.38267517089844,6650
994000.0,47.5739860534668,-122.18047332763672,22518
473000.0,47.45155715942383,-122.36620330810548,11250
394000.0,47.42049026489258,-122.1654815673828,21329
273000.0,47.29386520385742,-122.3676528930664,7400
276000.0,47.498695373535156,-122.1651382446289,7958
611000.0,47.64092636108398,-122.3666000366211,3600
435000.0,45.239016339182854,-94.82480987906456,2869
366000.0,47.67926788330078,-122.37643432617188,3000
532000.0,47.6395378112793,-122.10740661621094,13438
431000.0,47.58007049560547,-122.30624389648438,8000
502000.0,47.55257797241211,-122.37727355957031,7200
332000.0,47.77303695678711,-122.360595703125,11985
822000.0,47.7059211730957,-122.20064544677734,7234
81000.0,47.30062484741211,-122.22771453857422,3000
231000.0,47.50645446777344,-122.33893585205078,3509
798000.0,47.6728630065918,-122.2735366821289,7150
464000.0,47.67521286010742,-122.28181457519531,6750
522000.0,47.6894645690918,-122.30648803710938,6490
244000.0,47.32584762573242,-122.18655395507812,2912
323000.0,47.54064178466797,-122.18013763427734,9705
626000.0,47.6014289855957,-122.19125366210938,8911
408000.0,47.31061553955078,-122.11764526367188,35474
300000.0,47.37409210205078,-122.16372680664062,9153
230000.0,47.31164169311523,-122.20721435546876,8738
287000.0,47.38891983032226,-122.19137573242188,10045
284000.0,47.7739372253418,-122.33575439453124,7198
439000.0,47.625343322753906,-122.04476928710938,9393
288000.0,47.34925079345703,-122.30061340332031,7426
307000.0,47.52335116267204,-122.17632718384266,10282
255000.0,47.2607307434082,-122.3100814819336,9900
536000.0,47.69154739379883,-122.18755340576172,9604
306000.0,47.50360107421875,-122.31330108642578,22150
500000.0,47.773155212402344,-122.13352966308594,20550
264000.0,42.524914517998695,-96.38737834990023,2138
376000.0,47.73217010498047,-122.18425750732422,8000
349000.0,47.50637435913086,-122.17459869384766,5153
512000.0,47.62041473388672,-122.14221954345705,23868
232000.0,47.36308670043945,-122.16580963134766,4501
204000.0,47.38714981079102,-122.31502532958984,7605
460000.0,47.33333206176758,-122.1991195678711,11820
487000.0,47.34648513793945,-122.26790618896484,7202
909000.0,47.56101989746094,-122.2262725830078,10800
611000.0,47.69002914428711,-122.29835510253906,6000
403000.0,47.55136108398438,-122.26930236816406,6180
426000.0,47.68497848510742,-122.35043334960938,3193
405000.0,47.72760391235352,-122.35995483398438,8123
181000.0,47.45539855957031,-122.197265625,7176
439000.0,47.76901245117188,-122.3656005859375,5031
438000.0,47.49426651000977,-122.0777816772461,45302
164000.0,47.32952499389648,-122.33426666259766,8750
482000.0,47.64941787719727,-122.11276245117188,9164
505000.0,47.73922729492188,-122.12493133544922,106628
509000.0,47.7720718383789,-122.27283477783205,15621
587000.0,47.66876983642578,-122.16593170166016,8856
366000.0,47.49051488935947,-122.14957147836685,5276
518000.0,47.51229858398438,-122.17496490478516,7205
847000.0,47.53824234008789,-122.2186050415039,11126
695000.0,47.562675,-122.14348600000001,10700
552000.0,47.56773376464844,-122.129638671875,7758
467000.0,47.6840934753418,-122.37582397460938,5461
259000.0,47.49880599975586,-122.3575210571289,7202
785000.0,29.302516579627987,-82.53859743475914,4060
234000.0,47.39651489257813,-122.18169403076172,7267
187000.0,47.3792724609375,-122.32125854492188,2784
248000.0,47.38164536654949,-122.32153460383415,5498
257000.0,47.35595785081386,-122.17543467879295,7325
348000.0,47.55545425415039,-122.3959732055664,5000
561000.0,47.61579132080078,-122.04834747314452,15009
406000.0,47.727996000000005,-122.220932,6605
290000.0,47.73085021972656,-122.2409439086914,8350
328000.0,47.75173568725586,-122.25210571289062,2240
287000.0,47.72581481933594,-122.22186279296876,7878
558000.0,47.63374710083008,-122.29930114746094,4951
708000.0,47.569862365722656,-122.22384643554688,14280
608000.0,47.57145309448242,-122.22732543945312,14085
553000.0,41.237758621573455,-80.80581329762936,1407
620000.0,47.5510368347168,-121.99496459960938,3978
346000.0,47.54643249511719,-121.9979248046875,1237
747000.0,47.55447387695313,-121.99539184570312,4750
775000.0,41.43781252205372,-97.35888451337814,4534
314000.0,47.73880386352539,-122.33806610107422,8840
395000.0,47.51350402832031,-122.18871307373048,4565
182000.0,47.27671432495117,-122.15097045898438,7878
248000.0,47.37675476074219,-122.23438262939452,7348
411000.0,47.37046994268894,-99.42748658359051,4600
391000.0,47.5726318359375,-122.31060791015624,5400
228000.0,47.4929084777832,-121.78436279296876,8400
201000.0,47.41646957397461,-122.20196533203124,8778
491000.0,47.70916748046875,-122.23477172851562,6322
327000.0,47.70458984375,-122.20646667480469,12064
357000.0,47.707801818847656,-122.23423767089844,7507
256000.0,47.72333526611328,-122.20401763916016,10500
497000.0,47.6390380859375,-122.39598083496094,5400
467000.0,47.72607803344727,-122.16913604736328,8131
311000.0,47.4047737121582,-122.20696258544922,6029
301000.0,47.36761474609375,-122.0307388305664,5677
254000.0,47.41898506879807,-122.2007205337286,7799
502000.0,47.6650505065918,-122.06428527832031,37715
493000.0,47.76291275024414,-122.26103973388672,15172
318000.0,47.73501586914063,-121.9849853515625,3899
298000.0,47.77193069458008,-122.25637817382812,9987
230000.0,47.35419082641602,-122.17454528808594,7200
392000.0,47.35768127441406,-122.20335388183594,7734
184000.0,47.3672981262207,-122.28658294677734,8500
201000.0,47.28668975830078,-122.28587341308594,13836
727000.0,47.44413757324219,-122.35774230957031,21780
815000.0,47.39345932006836,-122.43678283691406,28523
216000.0,47.33929443359375,-122.28968811035156,8300
362000.0,47.74200820922852,-122.17078399658205,8645
484000.0,47.687477111816406,-122.16515350341795,2359
364000.0,47.69999313354492,-122.19268035888672,9813
237000.0,47.535068,-122.27683999999999,6600
452000.0,47.575538635253906,-122.0098114013672,4660
499000.0,47.56918716430664,-121.9999008178711,5508
208000.0,47.36585721373558,-122.11913511157036,14375
287000.0,47.2126579284668,-122.00062561035156,9514
157000.0,47.31294250488281,-122.21299743652344,6635
301000.0,47.71980285644531,-122.2073211669922,9092
268000.0,47.5621566772461,-122.31517028808594,4800
250000.0,47.74401092529297,-122.29898834228516,8146
200000.0,47.32811737060547,-122.28427124023438,9135
453000.0,47.77119827270508,-122.28510284423828,10200
626000.0,47.76010513305664,-122.29694366455078,25476
647000.0,47.738243103027344,-122.28697204589844,8342
469000.0,47.61314392089844,-122.1246109008789,7920
515000.0,47.61870193481445,-122.11572265625,6420
442000.0,47.61310195922852,-122.14807891845705,7215
417000.0,47.6875,-122.17809295654295,3720
229000.0,47.37451553344727,-122.14613342285156,7176
822000.0,47.72743606567383,-122.03418731689452,34342
165000.0,47.50085830688477,-122.2410659790039,6050
318000.0,47.699012756347656,-122.2773666381836,7560
584000.0,47.58720779418945,-122.17384338378906,14226
594000.0,47.531639099121094,-122.18830871582031,5534
284000.0,47.378494,-122.04685900000001,8657
900000.0,47.55968856811523,-122.1220474243164,9555
312000.0,47.26305770874024,-122.21247100830078,6978
537000.0,47.26091384887695,-122.2160186767578,22390
465000.0,47.59225082397461,-122.1161651611328,8625
282000.0,47.38366317749024,-122.04251861572266,3612
413000.0,47.5924186706543,-122.13528442382812,9840
199000.0,47.32453918457031,-122.36132049560548,12054
222000.0,47.47314834594727,-122.328369140625,9393
603000.0,47.74453353881836,-122.19245910644531,19137
224000.0,47.76586151123047,-122.29595947265624,7988
869000.0,47.55436706542969,-122.2247543334961,10740
330000.0,47.43804931640625,-122.18851470947266,4087
415000.0,47.76663589477539,-122.33037567138672,5088
605000.0,45.47158813476562,-122.5422592163086,7663
551000.0,47.59097671508789,-122.01565551757812,5580
209000.0,47.340721130371094,-122.30453491210938,7752
383000.0,47.7674560546875,-122.37638854980469,9605
358000.0,47.67570877075195,-122.39212036132812,2260
334000.0,47.72541046142578,-122.3022918701172,8100
248000.0,47.21262741088867,-121.99983978271484,10800
274000.0,47.49808883666992,-122.15351104736328,10125
600000.0,47.7296028137207,-122.08438873291016,31780
466000.0,47.48048782348633,-122.12655639648438,5539
716000.0,47.51043701171875,-122.11433410644531,32183
245000.0,47.54147720336914,-122.39525604248048,5000
276000.0,47.42139053344727,-122.17523193359376,8230
289000.0,47.74975967407226,-122.35355377197266,8576
187000.0,47.47702407836914,-122.33989715576172,19500
513000.0,47.719017028808594,-122.1726303100586,4220
243000.0,47.51623916625977,-122.26499938964844,10500
254000.0,47.38729476928711,-122.2248306274414,6420
602000.0,47.62184143066406,-122.02509307861328,4732
216000.0,47.32040023803711,-122.37190246582031,8050
745000.0,47.59371948242188,-122.14883422851562,8324
715000.0,47.686073303222656,-122.10918426513672,8157
238000.0,47.7355842590332,-122.32793426513672,6172
321000.0,47.72735998034477,-122.31207109987736,7319
203000.0,47.43798065185547,-122.33600616455078,10540
294000.0,47.69013214111328,-122.39270782470705,5930
594000.0,47.73482131958008,-122.23251342773438,5750
230000.0,47.28856658935547,-122.21755981445312,6000
202000.0,47.29305648803711,-122.21944427490234,7812
332000.0,47.77332305908203,-122.35626983642578,9720
549000.0,47.59344100952149,-122.14602661132812,9680
316000.0,47.45572280883789,-122.34505462646484,9360
524000.0,47.64797592163086,-122.40435791015624,5670
252000.0,47.49898910522461,-122.34896850585938,6408
196000.0,47.43401718139648,-122.32523345947266,8792
401000.0,47.44211196899414,-122.34358215332031,8300
